time,prices,market_caps,total_volumes
2020-03-05,4.488142579520209,0.0,460535.38819056534
2020-03-06,4.56641213417905,0.0,238277.63743885202
2020-03-07,4.903817080800435,0.0,11906170.395219915
2020-03-08,4.757946447535816,0.0,143286.0310268796
2020-03-09,3.977911167204087,0.0,934544.7260890395
2020-03-10,4.014846041266591,0.0,286924.6167304609
2020-03-11,4.014874457168184,0.0,16011847.280146087
2020-03-12,3.8967126472442963,0.0,1276388.156702596
2020-03-13,2.1630648845343976,0.0,5555443.291039425
2020-03-14,2.670692879513061,0.0,8037689.313895234
2020-03-15,2.453291050501925,0.0,784721.9389503337
2020-03-16,2.4829617186519273,0.0,5343512.930964804
2020-03-17,2.2228179657793556,0.0,3279130.9929535273
2020-03-18,2.346443509106808,0.0,315717.4866413337
2020-03-19,2.33782891110307,0.0,340569.5859750828
2020-03-20,2.7384520118401596,0.0,1437844.3666195993
2020-03-21,2.6615515851992804,0.0,47820.1642022797
2020-03-22,2.6479991486538585,0.0,19686.807901530046
2020-03-23,2.4545728318282047,0.0,844225.3642881918
2020-03-24,2.7166334205947167,0.0,341780.2756418315
2020-03-25,2.774440079665515,0.0,237859.0739693974
2020-03-26,2.723826969170034,0.0,440597.9549123183
2020-03-27,2.7786011518479516,0.0,105391.47286924969
2020-03-28,2.632968816813205,0.0,427016.26138284325
2020-03-29,2.6336552304479293,0.0,10012.726604892241
2020-03-30,2.503017920373841,0.0,7856.700181234671
2020-03-31,2.651879557066235,0.0,54384.71709206682
2020-04-01,2.6659972638305725,0.0,67283.20009161871
2020-04-02,2.708892203177555,40335248.19102413,326026.4118078047
2020-04-03,2.8362115401662944,41136073.82920837,1326263.7164647281
2020-04-04,2.8264306968265145,41121723.77339498,226404.76115704686
2020-04-05,2.8869434518465487,41812607.46096031,46959.86725867152
2020-04-06,2.857155452050631,41770309.84609409,12868.248228501418
2020-04-07,3.411031959674441,50157972.618579954,542480.9454467434
2020-04-08,3.293168012730384,48221937.71528171,185508.4453773788
2020-04-09,3.4587631596418604,50865546.63959887,60282.41774786583
2020-04-10,3.402693874065943,50267361.99333624,17146.301844470898
2020-04-11,3.158331409936561,46383140.93365407,205585.89558713525
2020-04-12,3.168329427640274,46572061.431534365,135481.174807791
2020-04-13,3.176724494566847,47190510.75005708,165211.35611254105
2020-04-14,3.1338516624435644,46291437.35089208,218528.49652703825
2020-04-15,3.187060498238105,46929704.866093464,61982.01562582161
2020-04-16,3.067548105690106,46894055.217790596,1773912.2771280464
2020-04-17,3.4401260540927856,48914412.22177493,2497138.8090804094
2020-04-18,3.4191966237009863,50937331.281895444,139133.4557790898
2020-04-19,3.748366646227262,55786299.82633526,274156.6744536635
2020-04-20,3.6030049183476742,51647916.902790785,1896252.2851367227
2020-04-21,3.419880359487937,47920960.50899673,965784.10992198
2020-04-22,3.420644241459901,48207789.7000157,286230.0605365357
2020-04-23,3.6470799990739162,52022085.99404694,420958.3541365004
2020-04-24,3.6913299033031555,52420759.10790444,28950.041785215493
2020-04-25,3.748206179827702,53911236.98766784,617089.6609093441
2020-04-26,3.8903528303296855,55772984.25038824,38027.967119410045
2020-04-27,3.9468645675905965,56772857.739488035,64016.50744005814
2020-04-28,3.929740446161146,56501740.043360926,51318.387904520074
2020-04-29,3.9436787397673196,57221193.17356006,464450.8688578797
2020-04-30,4.302065861026937,62586610.471161425,220581.57020703083
2020-05-01,4.119545113538659,62954926.87650668,2814708.240598167
2020-05-02,4.246964454758204,65567612.24780712,702462.2608422787
2020-05-03,4.278501045793579,66049464.957998976,41108.797603070525
2020-05-04,4.200160073176584,64867726.96997913,45345.216752085376
2020-05-05,4.134490629369611,63371025.09168905,291864.0761564083
2020-05-06,4.103059366017875,63381623.4750043,455801.80067858915
2020-05-07,4.004878819739875,62391971.5977457,112057.32844720827
2020-05-08,4.240272817281161,65526437.69227716,192884.0672811815
2020-05-09,4.228657063351536,65962521.39570422,541667.414989015
2020-05-10,4.2037452597210505,66928629.80349149,1179511.6195360506
2020-05-11,3.762143511148601,59482354.26738745,483271.03840511164
2020-05-12,3.7287217573058484,58812705.50834013,181512.1351941176
2020-05-13,3.814915419866819,60538682.97751846,44587.189755572
2020-05-14,3.99890451498647,63258874.46670123,199682.42899371652
2020-05-15,4.071856140038408,64371057.55023568,36343.65698526733
2020-05-16,3.892461903914523,61793646.85571222,91641.51890863881
2020-05-17,3.9971648816939087,63511700.2750674,163640.04191052326
2020-05-18,4.151019773199231,66300793.49089956,346427.6328201392
2020-05-19,4.286925344949075,69403604.3761433,81790.22312322144
2020-05-20,4.282340886247965,69119981.86909364,94754.95803439683
2020-05-21,4.2034820200646905,67905830.5752202,10576.44345739899
2020-05-22,3.9605372269947794,64275394.545255534,145548.235050383
2020-05-23,4.13825369998682,66961400.81173821,107557.62394127797
2020-05-24,4.129297420753502,66331213.429100394,466233.63013403217
2020-05-25,4.005183499230928,65123660.0807593,100363.45772522323
2020-05-26,4.086417201302316,65787854.692861915,195385.35575336334
2020-05-27,4.024045873464237,64365887.50291947,489003.12405094237
2020-05-28,4.14618697544595,66621652.00698803,1521.8516572770534
2020-05-29,4.43916879327391,70505763.59024993,154592.98522811962
2020-05-30,4.4063662472585365,68368835.71998523,2524230.9719407265
2020-05-31,4.844311400836444,75267169.3382956,18190.01337917616
2020-06-01,4.639933130837599,71542831.1647749,55784.39760178304
2020-06-02,4.960123601703382,77142287.86725652,403673.86163818004
2020-06-03,4.750160432632275,73640369.14089356,162736.02095358673
2020-06-04,4.889740200491274,76002278.34063877,124741.50771807425
