time,prices,market_caps,total_volumes
2019-08-30,9449.531078543678,0.0,131046.29271819635
2019-08-31,9537.567529859924,0.0,41426.09272733075
2019-09-01,9615.025995419286,0.0,63235.0621761872
2019-09-02,9698.434312222702,0.0,37230.64880395559
2019-09-03,10384.407801628962,0.0,131803.63147559977
2019-09-04,10572.503206280626,0.0,227658.7437325582
2019-09-05,10549.39934123338,0.0,106841.08883957879
2019-09-06,10575.8839740754,0.0,239158.75441016562
2019-09-07,10318.733834674522,0.0,164830.02050165096
2019-09-08,10435.546313212344,0.0,137443.63780999402
2019-09-09,10429.632890673163,0.0,117905.17189595943
2019-09-10,10287.439724053957,0.0,45055.958655058996
2019-09-11,10107.903629046164,0.0,43816.11222676879
2019-09-12,10188.958516515013,0.0,106891.49445819485
2019-09-13,10395.8386320678,0.0,164419.79888153955
2019-09-14,10347.146186269538,0.0,34937.27297850956
2019-09-15,10402.38920128826,0.0,109798.71937694587
2019-09-16,10260.308467607201,0.0,85381.73856802349
2019-09-17,10271.770127078851,0.0,120033.22821220513
2019-09-18,10155.034440493515,0.0,360188.7873022001
2019-09-19,10113.008935015752,0.0,126073.64749199692
2019-09-20,10229.062596913378,0.0,311198.89166582265
2019-09-21,10216.587390810162,0.0,67067.97334066567
2019-09-22,10000.31528461602,0.0,54086.438354696795
2019-09-23,10085.527758759485,0.0,112371.92698775283
2019-09-24,9684.111534086367,0.0,167312.1662679651
2019-09-25,8610.196549171957,0.0,525125.7646723755
2019-09-26,8497.21880844494,0.0,357700.32762222004
2019-09-27,8161.890430973589,0.0,219454.1804589324
2019-09-28,8215.810215264644,0.0,273377.41659274505
2019-09-29,8243.378244531024,0.0,258932.2965022813
2019-09-30,8072.591741430691,0.0,133293.90099048638
2019-10-01,8316.045915445768,0.0,151329.92893917658
2019-10-02,8369.928613483646,0.0,195083.79821491614
2019-10-03,8369.928613483646,0.0,195083.79821491614
2019-10-04,8147.841299191708,0.0,81660.4756583439
2019-10-05,8145.8524427536295,0.0,90566.40935202957
2019-10-06,8095.069251408074,0.0,56799.85085289004
2019-10-07,7892.676942781249,0.0,67345.87783257078
2019-10-08,8207.360719389084,0.0,124123.24221591817
2019-10-09,8182.086755512077,0.0,90310.16953571328
2019-10-10,8615.462768145744,0.0,187438.25286713013
2019-10-11,8530.92316613307,0.0,138515.79599258152
2019-10-12,8310.181222239731,0.0,106571.1052418869
2019-10-13,8312.590808885308,0.0,82122.37147016957
2019-10-14,8319.046796346354,0.0,45989.48961349867
2019-10-15,8337.902900239653,0.0,88349.99180988633
2019-10-16,8229.700575006038,0.0,54176.24044560049
2019-10-17,7991.00031523965,0.0,94367.2588662276
2019-10-18,8102.424999944714,0.0,67117.40072976162
2019-10-19,7975.182826414529,0.0,88745.62910789183
2019-10-20,7913.674562162581,0.0,28631.499279587326
2019-10-21,8234.25858183573,0.0,79811.9093478083
2019-10-22,8211.679019180834,0.0,65555.161462888
2019-10-23,8078.037403190396,0.0,207402.4901777784
2019-10-24,7497.5404470752555,0.0,184208.9142153447
2019-10-25,7456.834083360306,0.0,118069.95621404241
2019-10-26,8620.961439669092,0.0,246095.5857480105
2019-10-27,9210.138366357383,0.0,601492.2197186018
2019-10-28,9527.133451583692,0.0,183628.7829963529
2019-10-29,9278.2812801757,0.0,109238.51619031638
2019-10-30,9391.195140846823,0.0,158140.01753001442
2019-10-31,9158.82099521844,0.0,80851.58122037673
2019-11-01,9144.408823464693,0.0,145780.35575139188
2019-11-02,9279.266258366126,0.0,148042.48453211534
2019-11-03,9349.099541946827,0.0,61931.049927899476
2019-11-04,9214.608170331854,0.0,240288.6924755445
2019-11-05,9417.85055567796,0.0,47663.141591514875
2019-11-06,9327.929524561745,0.0,104041.70040694281
2019-11-07,9363.974129895318,0.0,89143.70510041656
2019-11-08,9238.876959652083,0.0,26138.0342877627
2019-11-09,8858.741795367692,0.0,104187.89390282113
2019-11-10,8815.664137832098,0.0,74963.44416654181
2019-11-11,9091.984372515732,0.0,151351.57151540837
2019-11-12,8733.378130344969,0.0,91291.43313683619
2019-11-13,8789.780015046714,0.0,28856.61888243338
2019-11-14,8841.353916831851,0.0,56469.24719160852
2019-11-15,8686.347725621788,0.0,81253.54684640728
2019-11-16,8561.270669152182,0.0,171968.23219219237
2019-11-17,8614.735041049624,0.0,96216.22942106804
2019-11-18,8551.401715371707,0.0,45029.801995204085
2019-11-19,8246.959895723105,0.0,141248.9115758577
2019-11-20,8168.377426932897,0.0,193032.00629709053
2019-11-21,8120.482746879486,0.0,137374.02700349022
2019-11-22,7731.31361004638,0.0,279465.98307584645
2019-11-23,7337.306722517102,0.0,360368.2965131136
2019-11-24,7369.427131708029,0.0,120382.77594729088
2019-11-25,6880.456313587523,0.0,108198.17922294777
2019-11-26,7139.544393318464,0.0,341073.0569403871
2019-11-27,7141.8376575535285,0.0,57444.48612969433
2019-11-28,7494.534092266742,0.0,211424.74591091945
2019-11-29,7448.839338066802,0.0,45413.11213232282
2019-11-30,7737.139686440645,0.0,65520.8311440041
2019-12-01,7549.864851211785,0.0,116235.15427677498
2019-12-02,7360.041515500392,0.0,121514.97925156156
2019-12-03,7313.541694951002,0.0,83114.64035936026
2019-12-04,7300.859637331557,0.0,24046.01580743728
2019-12-05,7234.821828932381,0.0,155758.49566736433
2019-12-06,7390.212562128768,0.0,24846.03441250314
2019-12-07,7496.615900176746,0.0,76193.8149943054
2019-12-08,7468.639581970359,0.0,55885.49989899779
2019-12-09,7531.749661880805,0.0,20137.275725265834
2019-12-10,7361.975178556641,0.0,26934.145462296103
2019-12-11,7258.820313374274,0.0,86213.9902289743
