date,prices,market_caps,total_volumes
2017-04-20,0.0001356,88140.0,14728.0
2017-04-21,0.000374407,243364.0,44660.0
2017-04-22,0.000578997,376348.0,51771.0
2017-04-23,0.000531382,345398.0,76420.0
2017-04-24,0.00053759,349433.0,42873.0
2017-04-25,0.000746262,485070.0,25349.0
2017-04-26,0.00107426,698269.0,120228.0
2017-04-27,0.00107822,700843.0,48058.0
2017-04-28,0.00104915,681947.0,31117.0
2017-04-29,0.00168139,1092903.0,47636.0
2017-04-30,0.0023791,1546415.0,128382.0
2017-05-01,0.00242766,1577979.0,175846.0
2017-05-02,0.00213773,1389524.0,72295.0
2017-05-03,0.00258118,1677767.0,35268.0
2017-05-04,0.0021186,1377090.0,54649.0
2017-05-05,0.00206519,1342373.0,108566.0
2017-05-06,0.00248829,1617388.0,66748.0
2017-05-07,0.003209240628,2086006.4082,3.419757185474916e-05
2017-05-08,0.0171831576,11169052.44,9.188006200296e-05
2017-05-09,0.00064606745,419943.8425,1.669709639129e-06
2017-05-10,1.7292e-05,11239.8,1.314192e-07
2017-05-13,1.75173e-05,11386.245,1.47565910373e-07
2017-05-14,1.7718913e-05,11517.29345,1.4926430030113e-07
2017-05-15,0.002883421,1874223.65,0.0001226686875819
2017-05-16,0.0001373052,89248.38,1.88967654552e-07
2017-05-17,0.000144356104,93831.4676,4.972490358384e-07
2017-05-18,0.000151152704,98249.2576,5.206606041984e-07
2017-05-19,0.000157832104,102590.8676,5.436684654384e-07
2017-05-20,0.0003269472,212515.68,1.705366403616e-06
2017-05-21,0.000328620608,213603.3952,1.71409494994624e-06
2017-05-22,0.000337503408,219377.2152,1.76042790123024e-06
2017-05-23,2.2927025e-05,14902.56625,2.3166085089675e-06
2017-05-24,0.001220166376,793108.1444,0.0056574110830795
2017-06-01,0.024068038644,15644225.1186,353258.3530230788
2017-06-02,0.03394207125,22062346.3125,577402.7255203344
2017-06-03,0.0337742772,21953280.18,401503.952889308
2017-06-04,0.0328753683,21368989.395,164464.48077017005
2017-06-05,0.03293078525,21405010.4125,134709.92991265148
2017-06-06,0.0359260245,23351915.925,332747.8916472934
2017-06-07,0.031316157964,20355502.6766,137780.9798451741
2017-06-08,0.0310478718,20181116.67,53432.64593925293
2017-06-09,0.026846618014,17450301.7091,82989.60780448277
2017-06-10,0.001145606982,744644.5383,35.31840494321183
2017-06-11,0.02343716,15234154.0,92536.1459401403
2017-06-27,0.0148083916428913,9625454.567879356,16331.275640420072
2017-06-28,0.0173842049492207,11299733.216993503,19558.31452238208
2017-06-29,0.0161642098519598,10506736.403773932,12921.510928790414
2017-06-30,0.0147203531139642,9568229.524076745,9990.442345615396
2017-07-01,0.0157612408158809,10244806.530322604,17918.474139669936
2017-07-02,0.0176046344032452,11443012.362109434,13993.966006266215
2017-07-03,0.022417417515679,14571321.385191362,36457.07839626637
2017-07-04,0.0189819523683728,12338269.039442329,32182.33299690125
2017-07-05,0.0212361182653167,13803476.872455876,14421.305124503033
2017-07-06,0.0184566730200682,11996837.46304438,32159.12102908632
2017-07-07,0.0154065998082757,10014289.875379208,18704.351065138057
2017-07-08,0.0124415647861151,8087017.110974815,42655.2112274107
2017-07-09,0.0143813737243556,9347892.920831146,18475.61550859397
2017-07-10,0.0144321183204035,9380876.908262284,27775.83792552354
2017-07-11,0.0115124262494929,7483077.062170404,24785.95658894136
2017-07-12,0.0119975009988209,7798375.649233637,11514.488091547655
2017-07-13,0.0134883565911611,8767431.784254737,45527.81080551689
2017-07-14,0.0140432132806802,9128088.63244214,42465.11816895867
2017-07-15,0.0122497577079189,7962342.510147346,39642.532342818384
2017-07-16,0.0114621106296759,7450371.909289347,18333.15305265937
2017-07-17,0.0135785215653798,8826039.01749691,11661.60271684184
2017-07-18,0.012825272596031,8336427.187420186,31305.36763528084
2017-07-19,0.0119338281476205,7756988.295953335,27787.57465712616
2017-07-20,0.0115976117696983,7538447.650303909,61647.79865044108
